# pseudo_MSE hardware test vectors
# seed=20260625
# bit_widths=8,7,6,5,4
# num_chunks_per_bit_width=10
# chunk_size=128
# signedness: sgn=1 for every section in this file
# chunk scale source: DynamicInputQuantizer._chunk_scale(raw_chunk)
# chunk scale definition: pow2_floor(max(abs(raw_chunk))) with 1.0 for all-zero chunks
# metric input: values are already scaled FP32 numbers (scaled_v)
# raw_fp32 values are provided only to test the pre-scale path
# feed scaled_fp32 values to the pseudo_MSE block, or compute scaled_fp32 = raw_fp32 / chunk_scale
# decision rule: choose_exp2 if sum((scaled-q_exp2)^2 - (scaled-q_exp1)^2) < 0 else choose_exp1
# value mode: raw-and-scaled
# chunk_scale rows: chunk_scale chunk_scale_fp32_hex chunk_scale_fp32_dec
# chunk max rows use max absolute value; *_value is the signed value at that index
# chunk max rows: chunk_max_abs_index value_index, chunk_max_abs_raw_value raw_fp32_hex raw_fp32_dec, chunk_max_abs_raw_abs raw_abs_fp32_hex raw_abs_fp32_dec, chunk_max_abs_scaled_value scaled_fp32_hex scaled_fp32_dec, chunk_max_abs_scaled_abs scaled_abs_fp32_hex scaled_abs_fp32_dec
# raw max alias rows: raw_max_abs_index, raw_max_abs_value, raw_max_abs_abs
# raw-and-scaled max summary rows: raw_and_scaled_max_abs value_index scale_fp32_hex scale_fp32_dec raw_value_fp32_hex raw_value_fp32_dec raw_abs_fp32_hex raw_abs_fp32_dec scaled_value_fp32_hex scaled_value_fp32_dec scaled_abs_fp32_hex scaled_abs_fp32_dec
# value rows: value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
# scaled_fp32_dec = raw_fp32_dec / scale_fp32_dec

BEGIN_BIT_WIDTH 8
sgn 1
exp1_format fp8_e1m6
exp2_format fp8_e2m5
m1 6
m2 5
BEGIN_CHUNK 0
err_exp1 0.00207519531
err_exp2 0.0107421875
chunk_diff_exp2_minus_exp1 0.00866699219
expected_decision exp1
chunk_max_abs_index 127
raw_max_abs_index 127
raw_max_abs_value 0xbfff8000 -1.99609375
raw_max_abs_abs 0x3fff8000 1.99609375
chunk_max_abs_raw_value 0xbfff8000 -1.99609375
chunk_max_abs_raw_abs 0x3fff8000 1.99609375
raw_and_scaled_max_abs 127 0x3f800000 1 0xbfff8000 -1.99609375 0x3fff8000 1.99609375 0xbfff8000 -1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0xbfff8000 -1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
082 0x3ef18000 0.471679688 0x3ff18000 1.88671875
083 0xbef28000 -0.473632812 0xbff28000 -1.89453125
084 0x3ef38000 0.475585938 0x3ff38000 1.90234375
085 0xbef48000 -0.477539062 0xbff48000 -1.91015625
086 0x3ef58000 0.479492188 0x3ff58000 1.91796875
087 0xbef68000 -0.481445312 0xbff68000 -1.92578125
088 0x3ef78000 0.483398438 0x3ff78000 1.93359375
089 0xbef88000 -0.485351562 0xbff88000 -1.94140625
090 0x3ef98000 0.487304688 0x3ff98000 1.94921875
091 0xbefa8000 -0.489257812 0xbffa8000 -1.95703125
092 0x3efb8000 0.491210938 0x3ffb8000 1.96484375
093 0xbefc8000 -0.493164062 0xbffc8000 -1.97265625
094 0x3efd8000 0.495117188 0x3ffd8000 1.98046875
095 0xbefe8000 -0.497070312 0xbffe8000 -1.98828125
096 0x3eff8000 0.499023438 0x3fff8000 1.99609375
097 0xbe808000 -0.250976562 0xbf808000 -1.00390625
098 0x3e818000 0.252929688 0x3f818000 1.01171875
099 0xbe828000 -0.254882812 0xbf828000 -1.01953125
100 0x3e838000 0.256835938 0x3f838000 1.02734375
101 0xbe848000 -0.258789062 0xbf848000 -1.03515625
102 0x3e858000 0.260742188 0x3f858000 1.04296875
103 0xbe868000 -0.262695312 0xbf868000 -1.05078125
104 0x3e878000 0.264648438 0x3f878000 1.05859375
105 0xbe888000 -0.266601562 0xbf888000 -1.06640625
106 0x3e898000 0.268554688 0x3f898000 1.07421875
107 0xbe8a8000 -0.270507812 0xbf8a8000 -1.08203125
108 0x3e8b8000 0.272460938 0x3f8b8000 1.08984375
109 0xbe8c8000 -0.274414062 0xbf8c8000 -1.09765625
110 0x3e8d8000 0.276367188 0x3f8d8000 1.10546875
111 0xbe8e8000 -0.278320312 0xbf8e8000 -1.11328125
112 0x3e8f8000 0.280273438 0x3f8f8000 1.12109375
113 0xbe908000 -0.282226562 0xbf908000 -1.12890625
114 0x3e918000 0.284179688 0x3f918000 1.13671875
115 0xbe928000 -0.286132812 0xbf928000 -1.14453125
116 0x3e938000 0.288085938 0x3f938000 1.15234375
117 0xbe948000 -0.290039062 0xbf948000 -1.16015625
118 0x3e958000 0.291992188 0x3f958000 1.16796875
119 0xbe968000 -0.293945312 0xbf968000 -1.17578125
120 0x3e978000 0.295898438 0x3f978000 1.18359375
121 0xbe988000 -0.297851562 0xbf988000 -1.19140625
122 0x3e998000 0.299804688 0x3f998000 1.19921875
123 0xbe9a8000 -0.301757812 0xbf9a8000 -1.20703125
124 0x3e9b8000 0.303710938 0x3f9b8000 1.21484375
125 0xbe9c8000 -0.305664062 0xbf9c8000 -1.22265625
126 0x3e9d8000 0.307617188 0x3f9d8000 1.23046875
127 0xbe9e8000 -0.309570312 0xbf9e8000 -1.23828125
VALUES_END
END_CHUNK 2
BEGIN_CHUNK 3
err_exp1 0.00207519531
err_exp2 0.0107421875
chunk_diff_exp2_minus_exp1 0.00866699219
expected_decision exp1
chunk_max_abs_index 120
raw_max_abs_index 120
raw_max_abs_value 0x3d7f8000 0.0623779297
raw_max_abs_abs 0x3d7f8000 0.0623779297
chunk_max_abs_raw_value 0x3d7f8000 0.0623779297
chunk_max_abs_raw_abs 0x3d7f8000 0.0623779297
raw_and_scaled_max_abs 120 0x3d000000 0.03125 0x3d7f8000 0.0623779297 0x3d7f8000 0.0623779297 0x3fff8000 1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0x3fff8000 1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3d000000 0.03125
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0x3d078000 0.0330810547 0x3f878000 1.05859375
001 0xbd088000 -0.0333251953 0xbf888000 -1.06640625
002 0x3d098000 0.0335693359 0x3f898000 1.07421875
003 0xbd0a8000 -0.0338134766 0xbf8a8000 -1.08203125
004 0x3d0b8000 0.0340576172 0x3f8b8000 1.08984375
005 0xbd0c8000 -0.0343017578 0xbf8c8000 -1.09765625
006 0x3d0d8000 0.0345458984 0x3f8d8000 1.10546875
007 0xbd0e8000 -0.0347900391 0xbf8e8000 -1.11328125
008 0x3d0f8000 0.0350341797 0x3f8f8000 1.12109375
009 0xbd108000 -0.0352783203 0xbf908000 -1.12890625
010 0x3d118000 0.0355224609 0x3f918000 1.13671875
011 0xbd128000 -0.0357666016 0xbf928000 -1.14453125
012 0x3d138000 0.0360107422 0x3f938000 1.15234375
013 0xbd148000 -0.0362548828 0xbf948000 -1.16015625
014 0x3d158000 0.0364990234 0x3f958000 1.16796875
015 0xbd168000 -0.0367431641 0xbf968000 -1.17578125
016 0x3d178000 0.0369873047 0x3f978000 1.18359375
017 0xbd188000 -0.0372314453 0xbf988000 -1.19140625
018 0x3d198000 0.0374755859 0x3f998000 1.19921875
019 0xbd1a8000 -0.0377197266 0xbf9a8000 -1.20703125
020 0x3d1b8000 0.0379638672 0x3f9b8000 1.21484375
021 0xbd1c8000 -0.0382080078 0xbf9c8000 -1.22265625
022 0x3d1d8000 0.0384521484 0x3f9d8000 1.23046875
023 0xbd1e8000 -0.0386962891 0xbf9e8000 -1.23828125
024 0x3d1f8000 0.0389404297 0x3f9f8000 1.24609375
025 0xbd208000 -0.0391845703 0xbfa08000 -1.25390625
026 0x3d218000 0.0394287109 0x3fa18000 1.26171875
027 0xbd228000 -0.0396728516 0xbfa28000 -1.26953125
028 0x3d238000 0.0399169922 0x3fa38000 1.27734375
029 0xbd248000 -0.0401611328 0xbfa48000 -1.28515625
030 0x3d258000 0.0404052734 0x3fa58000 1.29296875
031 0xbd268000 -0.0406494141 0xbfa68000 -1.30078125
032 0x3d278000 0.0408935547 0x3fa78000 1.30859375
033 0xbd288000 -0.0411376953 0xbfa88000 -1.31640625
034 0x3d298000 0.0413818359 0x3fa98000 1.32421875
035 0xbd2a8000 -0.0416259766 0xbfaa8000 -1.33203125
036 0x3d2b8000 0.0418701172 0x3fab8000 1.33984375
037 0xbd2c8000 -0.0421142578 0xbfac8000 -1.34765625
038 0x3d2d8000 0.0423583984 0x3fad8000 1.35546875
039 0xbd2e8000 -0.0426025391 0xbfae8000 -1.36328125
040 0x3d2f8000 0.0428466797 0x3faf8000 1.37109375
041 0xbd308000 -0.0430908203 0xbfb08000 -1.37890625
042 0x3d318000 0.0433349609 0x3fb18000 1.38671875
043 0xbd328000 -0.0435791016 0xbfb28000 -1.39453125
044 0x3d338000 0.0438232422 0x3fb38000 1.40234375
045 0xbd348000 -0.0440673828 0xbfb48000 -1.41015625
046 0x3d358000 0.0443115234 0x3fb58000 1.41796875
047 0xbd368000 -0.0445556641 0xbfb68000 -1.42578125
048 0x3d378000 0.0447998047 0x3fb78000 1.43359375
049 0xbd388000 -0.0450439453 0xbfb88000 -1.44140625
050 0x3d398000 0.0452880859 0x3fb98000 1.44921875
051 0xbd3a8000 -0.0455322266 0xbfba8000 -1.45703125
052 0x3d3b8000 0.0457763672 0x3fbb8000 1.46484375
053 0xbd3c8000 -0.0460205078 0xbfbc8000 -1.47265625
054 0x3d3d8000 0.0462646484 0x3fbd8000 1.48046875
055 0xbd3e8000 -0.0465087891 0xbfbe8000 -1.48828125
056 0x3d3f8000 0.0467529297 0x3fbf8000 1.49609375
057 0xbd408000 -0.0469970703 0xbfc08000 -1.50390625
058 0x3d418000 0.0472412109 0x3fc18000 1.51171875
059 0xbd428000 -0.0474853516 0xbfc28000 -1.51953125
060 0x3d438000 0.0477294922 0x3fc38000 1.52734375
061 0xbd448000 -0.0479736328 0xbfc48000 -1.53515625
062 0x3d458000 0.0482177734 0x3fc58000 1.54296875
063 0xbd468000 -0.0484619141 0xbfc68000 -1.55078125
064 0x3d478000 0.0487060547 0x3fc78000 1.55859375
065 0xbd488000 -0.0489501953 0xbfc88000 -1.56640625
066 0x3d498000 0.0491943359 0x3fc98000 1.57421875
067 0xbd4a8000 -0.0494384766 0xbfca8000 -1.58203125
068 0x3d4b8000 0.0496826172 0x3fcb8000 1.58984375
069 0xbd4c8000 -0.0499267578 0xbfcc8000 -1.59765625
070 0x3d4d8000 0.0501708984 0x3fcd8000 1.60546875
071 0xbd4e8000 -0.0504150391 0xbfce8000 -1.61328125
072 0x3d4f8000 0.0506591797 0x3fcf8000 1.62109375
073 0xbd508000 -0.0509033203 0xbfd08000 -1.62890625
074 0x3d518000 0.0511474609 0x3fd18000 1.63671875
075 0xbd528000 -0.0513916016 0xbfd28000 -1.64453125
076 0x3d538000 0.0516357422 0x3fd38000 1.65234375
077 0xbd548000 -0.0518798828 0xbfd48000 -1.66015625
078 0x3d558000 0.0521240234 0x3fd58000 1.66796875
079 0xbd568000 -0.0523681641 0xbfd68000 -1.67578125
080 0x3d578000 0.0526123047 0x3fd78000 1.68359375
081 0xbd588000 -0.0528564453 0xbfd88000 -1.69140625
082 0x3d598000 0.0531005859 0x3fd98000 1.69921875
083 0xbd5a8000 -0.0533447266 0xbfda8000 -1.70703125
084 0x3d5b8000 0.0535888672 0x3fdb8000 1.71484375
085 0xbd5c8000 -0.0538330078 0xbfdc8000 -1.72265625
086 0x3d5d8000 0.0540771484 0x3fdd8000 1.73046875
087 0xbd5e8000 -0.0543212891 0xbfde8000 -1.73828125
088 0x3d5f8000 0.0545654297 0x3fdf8000 1.74609375
089 0xbd608000 -0.0548095703 0xbfe08000 -1.75390625
090 0x3d618000 0.0550537109 0x3fe18000 1.76171875
091 0xbd628000 -0.0552978516 0xbfe28000 -1.76953125
092 0x3d638000 0.0555419922 0x3fe38000 1.77734375
093 0xbd648000 -0.0557861328 0xbfe48000 -1.78515625
094 0x3d658000 0.0560302734 0x3fe58000 1.79296875
095 0xbd668000 -0.0562744141 0xbfe68000 -1.80078125
096 0x3d678000 0.0565185547 0x3fe78000 1.80859375
097 0xbd688000 -0.0567626953 0xbfe88000 -1.81640625
098 0x3d698000 0.0570068359 0x3fe98000 1.82421875
099 0xbd6a8000 -0.0572509766 0xbfea8000 -1.83203125
100 0x3d6b8000 0.0574951172 0x3feb8000 1.83984375
101 0xbd6c8000 -0.0577392578 0xbfec8000 -1.84765625
102 0x3d6d8000 0.0579833984 0x3fed8000 1.85546875
103 0xbd6e8000 -0.0582275391 0xbfee8000 -1.86328125
104 0x3d6f8000 0.0584716797 0x3fef8000 1.87109375
105 0xbd708000 -0.0587158203 0xbff08000 -1.87890625
106 0x3d718000 0.0589599609 0x3ff18000 1.88671875
107 0xbd728000 -0.0592041016 0xbff28000 -1.89453125
108 0x3d738000 0.0594482422 0x3ff38000 1.90234375
109 0xbd748000 -0.0596923828 0xbff48000 -1.91015625
110 0x3d758000 0.0599365234 0x3ff58000 1.91796875
111 0xbd768000 -0.0601806641 0xbff68000 -1.92578125
112 0x3d778000 0.0604248047 0x3ff78000 1.93359375
113 0xbd788000 -0.0606689453 0xbff88000 -1.94140625
114 0x3d798000 0.0609130859 0x3ff98000 1.94921875
115 0xbd7a8000 -0.0611572266 0xbffa8000 -1.95703125
116 0x3d7b8000 0.0614013672 0x3ffb8000 1.96484375
117 0xbd7c8000 -0.0616455078 0xbffc8000 -1.97265625
118 0x3d7d8000 0.0618896484 0x3ffd8000 1.98046875
119 0xbd7e8000 -0.0621337891 0xbffe8000 -1.98828125
120 0x3d7f8000 0.0623779297 0x3fff8000 1.99609375
121 0xbd008000 -0.0313720703 0xbf808000 -1.00390625
122 0x3d018000 0.0316162109 0x3f818000 1.01171875
123 0xbd028000 -0.0318603516 0xbf828000 -1.01953125
124 0x3d038000 0.0321044922 0x3f838000 1.02734375
125 0xbd048000 -0.0323486328 0xbf848000 -1.03515625
126 0x3d058000 0.0325927734 0x3f858000 1.04296875
127 0xbd068000 -0.0328369141 0xbf868000 -1.05078125
VALUES_END
END_CHUNK 3
BEGIN_CHUNK 4
err_exp1 0.00262451358
err_exp2 0.00378418551
chunk_diff_exp2_minus_exp1 0.00115967216
expected_decision exp1
chunk_max_abs_index 30
raw_max_abs_index 30
raw_max_abs_value 0xbc7e0000 -0.0155029297
raw_max_abs_abs 0x3c7e0000 0.0155029297
chunk_max_abs_raw_value 0xbc7e0000 -0.0155029297
chunk_max_abs_raw_abs 0x3c7e0000 0.0155029297
raw_and_scaled_max_abs 30 0x3c000000 0.0078125 0xbc7e0000 -0.0155029297 0x3c7e0000 0.0155029297 0xbffe0000 -1.984375 0x3ffe0000 1.984375
chunk_max_abs_scaled_value 0xbffe0000 -1.984375
chunk_max_abs_scaled_abs 0x3ffe0000 1.984375
chunk_scale 0x3c000000 0.0078125
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0xbc000000 -0.0078125 0xbf800000 -1
001 0x3c000000 0.0078125 0x3f800000 1
002 0xbc086666 -0.00832519494 0xbf886666 -1.06562495
003 0x3c086666 0.00832519494 0x3f886666 1.06562495
004 0xbc10cccd -0.00883789081 0xbf90cccd -1.13125002
005 0x3c10cccd 0.00883789081 0x3f90cccd 1.13125002
006 0xbc193333 -0.00935058575 0xbf993333 -1.19687498
007 0x3c193333 0.00935058575 0x3f993333 1.19687498
008 0xbc21999a -0.00986328162 0xbfa1999a -1.26250005
009 0x3c21999a 0.00986328162 0x3fa1999a 1.26250005
010 0xbc2a0000 -0.0103759766 0xbfaa0000 -1.328125
011 0x3c2a0000 0.0103759766 0x3faa0000 1.328125
012 0xbc326666 -0.0108886715 0xbfb26666 -1.39374995
013 0x3c326666 0.0108886715 0x3fb26666 1.39374995
014 0xbc3acccd -0.0114013674 0xbfbacccd -1.45937502
015 0x3c3acccd 0.0114013674 0x3fbacccd 1.45937502
016 0xbc433333 -0.0119140623 0xbfc33333 -1.52499998
017 0x3c433333 0.0119140623 0x3fc33333 1.52499998
018 0xbc4b999a -0.0124267582 0xbfcb999a -1.59062505
019 0x3c4b999a 0.0124267582 0x3fcb999a 1.59062505
020 0xbc540000 -0.0129394531 0xbfd40000 -1.65625
021 0x3c540000 0.0129394531 0x3fd40000 1.65625
022 0xbc5c6666 -0.0134521481 0xbfdc6666 -1.72187495
023 0x3c5c6666 0.0134521481 0x3fdc6666 1.72187495
024 0xbc64cccd -0.0139648439 0xbfe4cccd -1.78750002
025 0x3c64cccd 0.0139648439 0x3fe4cccd 1.78750002
026 0xbc6d3333 -0.0144775389 0xbfed3333 -1.85312498
027 0x3c6d3333 0.0144775389 0x3fed3333 1.85312498
028 0xbc75999a -0.0149902347 0xbff5999a -1.91875005
029 0x3c75999a 0.0149902347 0x3ff5999a 1.91875005
030 0xbc7e0000 -0.0155029297 0xbffe0000 -1.984375
031 0x3c7e0000 0.0155029297 0x3ffe0000 1.984375
032 0xbb800000 -0.00390625 0xbf000000 -0.5
033 0x3b800000 0.00390625 0x3f000000 0.5
034 0xbb886666 -0.00416259747 0xbf086666 -0.532812476
035 0x3b886666 0.00416259747 0x3f086666 0.532812476
036 0xbb90cccd -0.00441894541 0xbf10cccd -0.565625012
037 0x3b90cccd 0.00441894541 0x3f10cccd 0.565625012
038 0xbb993333 -0.00467529288 0xbf193333 -0.598437488
039 0x3b993333 0.00467529288 0x3f193333 0.598437488
040 0xbba1999a -0.00493164081 0xbf21999a -0.631250024
041 0x3ba1999a 0.00493164081 0x3f21999a 0.631250024
042 0xbbaa0000 -0.00518798828 0xbf2a0000 -0.6640625
043 0x3baa0000 0.00518798828 0x3f2a0000 0.6640625
044 0xbbb26666 -0.00544433575 0xbf326666 -0.696874976
045 0x3bb26666 0.00544433575 0x3f326666 0.696874976
046 0xbbbacccd -0.00570068369 0xbf3acccd -0.729687512
047 0x3bbacccd 0.00570068369 0x3f3acccd 0.729687512
048 0xbbc33333 -0.00595703116 0xbf433333 -0.762499988
049 0x3bc33333 0.00595703116 0x3f433333 0.762499988
050 0xbbcb999a -0.00621337909 0xbf4b999a -0.795312524
051 0x3bcb999a 0.00621337909 0x3f4b999a 0.795312524
052 0xbbd40000 -0.00646972656 0xbf540000 -0.828125
053 0x3bd40000 0.00646972656 0x3f540000 0.828125
054 0xbbdc6666 -0.00672607403 0xbf5c6666 -0.860937476
055 0x3bdc6666 0.00672607403 0x3f5c6666 0.860937476
056 0xbbe4cccd -0.00698242197 0xbf64cccd -0.893750012
057 0x3be4cccd 0.00698242197 0x3f64cccd 0.893750012
058 0xbbed3333 -0.00723876944 0xbf6d3333 -0.926562488
059 0x3bed3333 0.00723876944 0x3f6d3333 0.926562488
060 0xbbf5999a -0.00749511737 0xbf75999a -0.959375024
061 0x3bf5999a 0.00749511737 0x3f75999a 0.959375024
062 0xbbfe0000 -0.00775146484 0xbf7e0000 -0.9921875
063 0x3bfe0000 0.00775146484 0x3f7e0000 0.9921875
064 0xbb000000 -0.001953125 0xbe800000 -0.25
065 0x3b000000 0.001953125 0x3e800000 0.25
066 0xbb086666 -0.00208129873 0xbe886666 -0.266406238
067 0x3b086666 0.00208129873 0x3e886666 0.266406238
068 0xbb10cccd -0.0022094727 0xbe90cccd -0.282812506
069 0x3b10cccd 0.0022094727 0x3e90cccd 0.282812506
070 0xbb193333 -0.00233764644 0xbe993333 -0.299218744
071 0x3b193333 0.00233764644 0x3e993333 0.299218744
072 0xbb21999a -0.00246582041 0xbea1999a -0.315625012
073 0x3b21999a 0.00246582041 0x3ea1999a 0.315625012
074 0xbb2a0000 -0.00259399414 0xbeaa0000 -0.33203125
075 0x3b2a0000 0.00259399414 0x3eaa0000 0.33203125
076 0xbb326666 -0.00272216788 0xbeb26666 -0.348437488
077 0x3b326666 0.00272216788 0x3eb26666 0.348437488
078 0xbb3acccd -0.00285034184 0xbebacccd -0.364843756
079 0x3b3acccd 0.00285034184 0x3ebacccd 0.364843756
080 0xbb433333 -0.00297851558 0xbec33333 -0.381249994
081 0x3b433333 0.00297851558 0x3ec33333 0.381249994
082 0xbb4b999a -0.00310668955 0xbecb999a -0.397656262
083 0x3b4b999a 0.00310668955 0x3ecb999a 0.397656262
084 0xbb540000 -0.00323486328 0xbed40000 -0.4140625
085 0x3b540000 0.00323486328 0x3ed40000 0.4140625
086 0xbb5c6666 -0.00336303702 0xbedc6666 -0.430468738
087 0x3b5c6666 0.00336303702 0x3edc6666 0.430468738
088 0xbb64cccd -0.00349121098 0xbee4cccd -0.446875006
089 0x3b64cccd 0.00349121098 0x3ee4cccd 0.446875006
090 0xbb6d3333 -0.00361938472 0xbeed3333 -0.463281244
091 0x3b6d3333 0.00361938472 0x3eed3333 0.463281244
092 0xbb75999a -0.00374755869 0xbef5999a -0.479687512
093 0x3b75999a 0.00374755869 0x3ef5999a 0.479687512
094 0xbb7e0000 -0.00387573242 0xbefe0000 -0.49609375
095 0x3b7e0000 0.00387573242 0x3efe0000 0.49609375
096 0xba800000 -0.0009765625 0xbe000000 -0.125
097 0x3a800000 0.0009765625 0x3e000000 0.125
098 0xba886666 -0.00104064937 0xbe086666 -0.133203119
099 0x3a886666 0.00104064937 0x3e086666 0.133203119
100 0xba90cccd -0.00110473635 0xbe10cccd -0.141406253
101 0x3a90cccd 0.00110473635 0x3e10cccd 0.141406253
102 0xba993333 -0.00116882322 0xbe193333 -0.149609372
103 0x3a993333 0.00116882322 0x3e193333 0.149609372
104 0xbaa1999a -0.0012329102 0xbe21999a -0.157812506
105 0x3aa1999a 0.0012329102 0x3e21999a 0.157812506
106 0xbaaa0000 -0.00129699707 0xbe2a0000 -0.166015625
107 0x3aaa0000 0.00129699707 0x3e2a0000 0.166015625
108 0xbab26666 -0.00136108394 0xbe326666 -0.174218744
109 0x3ab26666 0.00136108394 0x3e326666 0.174218744
110 0xbabacccd -0.00142517092 0xbe3acccd -0.182421878
111 0x3abacccd 0.00142517092 0x3e3acccd 0.182421878
112 0xbac33333 -0.00148925779 0xbe433333 -0.190624997
113 0x3ac33333 0.00148925779 0x3e433333 0.190624997
114 0xbacb999a -0.00155334477 0xbe4b999a -0.198828131
115 0x3acb999a 0.00155334477 0x3e4b999a 0.198828131
116 0xbad40000 -0.00161743164 0xbe540000 -0.20703125
117 0x3ad40000 0.00161743164 0x3e540000 0.20703125
118 0xbadc6666 -0.00168151851 0xbe5c6666 -0.215234369
119 0x3adc6666 0.00168151851 0x3e5c6666 0.215234369
120 0xbae4cccd -0.00174560549 0xbe64cccd -0.223437503
121 0x3ae4cccd 0.00174560549 0x3e64cccd 0.223437503
122 0xbaed3333 -0.00180969236 0xbe6d3333 -0.231640622
123 0x3aed3333 0.00180969236 0x3e6d3333 0.231640622
124 0xbaf5999a -0.00187377934 0xbe75999a -0.239843756
125 0x3af5999a 0.00187377934 0x3e75999a 0.239843756
126 0xbafe0000 -0.00193786621 0xbe7e0000 -0.248046875
127 0x3afe0000 0.00193786621 0x3e7e0000 0.248046875
VALUES_END
END_CHUNK 4
BEGIN_CHUNK 5
err_exp1 0.00265530543
err_exp2 0.00190712325
chunk_diff_exp2_minus_exp1 -0.000748182414
expected_decision exp2
chunk_max_abs_index 23
raw_max_abs_index 23
raw_max_abs_value 0xbffeeb6d -1.99155962
raw_max_abs_abs 0x3ffeeb6d 1.99155962
chunk_max_abs_raw_value 0xbffeeb6d -1.99155962
chunk_max_abs_raw_abs 0x3ffeeb6d 1.99155962
raw_and_scaled_max_abs 23 0x3f800000 1 0xbffeeb6d -1.99155962 0x3ffeeb6d 1.99155962 0xbffeeb6d -1.99155962 0x3ffeeb6d 1.99155962
chunk_max_abs_scaled_value 0xbffeeb6d -1.99155962
chunk_max_abs_scaled_abs 0x3ffeeb6d 1.99155962
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0x3b5c9bdc 0.00336622354 0x3b5c9bdc 0.00336622354
001 0xbfc5da5a -1.54572606 0xbfc5da5a -1.54572606
002 0x3bf3546d 0.00742583582 0x3bf3546d 0.00742583582
003 0xbb4af4b8 -0.00309686176 0xbb4af4b8 -0.00309686176
004 0xbd6928ec -0.0569237918 0xbd6928ec -0.0569237918
005 0x3d2f9620 0.0428677797 0x3d2f9620 0.0428677797
006 0xbe5f6730 -0.218167067 0xbe5f6730 -0.218167067
007 0x3b790d68 0.00380023755 0x3b790d68 0.00380023755
008 0xbc3c3f03 -0.0114896325 0xbc3c3f03 -0.0114896325
009 0x3e3eca1a 0.186317831 0x3e3eca1a 0.186317831
010 0x3c88e7fa 0.0167121775 0x3c88e7fa 0.0167121775
011 0xbc53313b -0.0128901554 0xbc53313b -0.0128901554
012 0x3e93510b 0.287727684 0x3e93510b 0.287727684
013 0xbae67c54 -0.00175846601 0xbae67c54 -0.00175846601
014 0x3a89f896 0.00105263549 0x3a89f896 0.00105263549
015 0x3c3727fd 0.0111789675 0x3c3727fd 0.0111789675
016 0x3efd43fc 0.494659305 0x3efd43fc 0.494659305
017 0x3ad1d26e 0.00160081475 0x3ad1d26e 0.00160081475
018 0xbb3b4bec -0.00285791885 0xbb3b4bec -0.00285791885
019 0x3fec7b1e 1.84750724 0x3fec7b1e 1.84750724
020 0x3f337440 0.700992584 0x3f337440 0.700992584
021 0xbbdb469a -0.00669176597 0xbbdb469a -0.00669176597
022 0xbf7ca940 -0.98695755 0xbf7ca940 -0.98695755
023 0xbffeeb6d -1.99155962 0xbffeeb6d -1.99155962
024 0x3cfecb9e 0.0311029516 0x3cfecb9e 0.0311029516
025 0xbfd7e4ff -1.68667591 0xbfd7e4ff -1.68667591
026 0x3d6ea62c 0.0582639426 0x3d6ea62c 0.0582639426
027 0x3e441426 0.19148311 0x3e441426 0.19148311
028 0x3e4f02c1 0.202158943 0x3e4f02c1 0.202158943
029 0xbdd01ce4 -0.101617604 0xbdd01ce4 -0.101617604
030 0xbe937386 -0.287990749 0xbe937386 -0.287990749
031 0xbe955ef4 -0.29174006 0xbe955ef4 -0.29174006
032 0x3e160e46 0.146538824 0x3e160e46 0.146538824
033 0xbd9d1f56 -0.0767199248 0xbd9d1f56 -0.0767199248
034 0xbc0cbb94 -0.00858964399 0xbc0cbb94 -0.00858964399
035 0x3ed08ad0 0.407309055 0x3ed08ad0 0.407309055
036 0x3f452060 0.770025253 0x3f452060 0.770025253
037 0xbb8da8a4 -0.00432308204 0xbb8da8a4 -0.00432308204
038 0xbab9fc9c -0.00141896633 0xbab9fc9c -0.00141896633
039 0xbfc7c143 -1.56058538 0xbfc7c143 -1.56058538
040 0xbc8a4b6c -0.0168816671 0xbc8a4b6c -0.0168816671
041 0x3b58c9ed 0.00330793415 0x3b58c9ed 0.00330793415
042 0xbf5d3b25 -0.864183724 0xbf5d3b25 -0.864183724
043 0xbb8cb3c8 -0.00429389253 0xbb8cb3c8 -0.00429389253
044 0xbca397de -0.0199698769 0xbca397de -0.0199698769
045 0xbe27837a -0.163587481 0xbe27837a -0.163587481
046 0xbab3e305 -0.00137242733 0xbab3e305 -0.00137242733
047 0xbd7af798 -0.0612712801 0xbd7af798 -0.0612712801
048 0x3e5b6ed2 0.214289933 0x3e5b6ed2 0.214289933
049 0xbe20c15a -0.156987578 0xbe20c15a -0.156987578
050 0xbc5b88a9 -0.0133992815 0xbc5b88a9 -0.0133992815
051 0x3b4c8e2c 0.00312126707 0x3b4c8e2c 0.00312126707
